,phrase,intents
3399,what kind of aircraft is used on a flight from cleveland to dallas,atis_aircraft
3400,what is the most expensive flight from dallas to baltimore,atis_flight
3401,show me all flights direct only from boston to san francisco or oakland that arrive before 10 am local time,atis_flight
3402,now get me from pittsburgh to denver,atis_flight
3403,list all flights from boston to san francisco with the maximum number of stops,atis_flight
3404,show me the cheapest fare in the database,atis_cheapest
3405,is there a flight from pittsburgh to baltimore that arrives between 6 and 7 pm,atis_flight
3406,thank you for that information now i would like to book a flight from philadelphia to boston on the night of april sixteen around 9 o'clock,atis_flight
3407,what's the earliest flight leaving denver for pittsburgh,atis_flight
3408,does midwest express serve baltimore,atis_flight
3409,show all flights on united airlines from san francisco to denver to washington dc,atis_flight
3410,us air flights departing from charlotte around 1 pm,atis_flight
3411,i want a flight from boston to denver that stops in pittsburgh,atis_flight
3412,what do you know about car rental in denver,atis_ground_service
3413,what are the fares for flights from la to newark leaving monday morning,atis_airfare
3414,is there a flight from charlotte to newark on tuesday evening,atis_flight
3415,flight from long beach to columbus on twenty seventh,atis_flight
3416,show all flights and fares from pittsburgh to san francisco,"atis_flight,atis_airfare"
3417,find travel arrangements for a round trip flight from dallas to pittsburgh arriving after 8 pm before 10 pm,atis_flight
3418,show me the flights from st. petersburg to toronto that leave monday,atis_flight
3419,does eastern have an early afternoon flight from boston to san francisco,atis_flight
3420,show me flights from dallas to san francisco on wednesdays,atis_flight
3421,please show me the return flights from miami to new york,atis_flight
3422,show me the flights from newark new jersey to ontario international next saturday,atis_flight
3423,ground transportation atlanta,atis_ground_service
3424,early morning flights between cincinnati and tampa,atis_flight
3425,which flights from pittsburgh to atlanta have the lowest coach class fares,atis_flight
3426,what are the afternoon flights leaving from dallas to san francisco on american airlines,atis_flight
3427,please list all flights between indianapolis and orlando on the twenty seventh of december,atis_flight
3428,how far is it from salt lake city airport to salt lake city,atis_distance
3429,list all flights on united from san francisco to boston with fare code qx,atis_flight
3430,show departures from atlanta for american,atis_flight
3431,i need a flight from los angeles to pittsburgh on monday afternoon,atis_flight
3432,i live in denver and i'd like to make a trip to pittsburgh,atis_flight
3433,show me the flights from philadelphia to dallas,atis_flight
3434,do you have a twa flight leaving early in the morning to san francisco from denver,atis_flight
3435,show me flights from atlanta to baltimore,atis_flight
3436,please list the flights from chicago to kansas city,atis_flight
3437,what flight do you have from atlanta to dallas on august twenty seventh in the morning,atis_flight
3438,what are the flights from atlanta to baltimore,atis_flight
3439,what are my choices of flights from las vegas to new york,atis_flight
3440,show me all daily flights out of boston that have coach class,atis_flight
3441,show me flights from philadelphia to oakland on friday,atis_flight
3442,what flights are available friday from philadelphia to oakland,atis_flight
3443,what flights are available from san francisco to pittsburgh on thursday evening,atis_flight
3444,what's the lowest round trip fare from atlanta to bwi,atis_airfare
3445,all flights from cleveland to newark,atis_flight
3446,what time are flights from denver to san francisco on continental airlines,atis_flight_time
3447,what is the earliest flight leaving denver and arriving in baltimore on united airlines first class on july fourth,atis_flight
3448,do you have a flight from boston to san francisco with a stopover in fort worth dallas,atis_flight
3449,i'd like to go from boston to pittsburgh to find the cheapest flight,atis_flight
3450,what kind of aircraft is used on the first class american airlines flight from philadelphia to san francisco stopping in dallas,atis_aircraft
3451,how much does it cost to get downtown from the atlanta airport by limousine,atis_ground_fare
3452,what is the aircraft type with the greatest seating capacity,atis_aircraft
3453,all the flights from baltimore to san francisco,atis_flight
3454,i want to fly from cleveland to san diego tomorrow and stop in indianapolis,atis_flight
3455,show me continental flights leaving chicago on saturday morning,atis_flight
3456,i'd like to go from boston to san francisco,atis_flight
3457,what flights are from memphis to las vegas,atis_flight
3458,flight from milwaukee to chicago,atis_flight
3459,i'd like to see the flights from atlanta to washington dc,atis_flight
3460,show me flights from seattle to san francisco that leave after 5 pm,atis_flight
3461,what is the ground transportation available in fort worth,atis_ground_service
3462,from los angeles to phoenix on a friday,atis_flight
3463,what are the lowest one way fares from pittsburgh to atlanta,atis_airfare
3464,what is the ap 57 restriction,atis_abbreviation
3465,what type of aircraft leaves from boston to washington dc at 9 am during a weekday,atis_aircraft
3466,hi i need to go from newark to nashville on american airlines leaving around 630 pm,atis_flight
3467,show all flights and fares from denver to san francisco,"atis_flight,atis_airfare"
3468,show afternoon flights from houston to dallas,atis_flight
3469,what delta flights fly from washington to dallas in the morning,atis_flight
3470,list the flights from baltimore to seattle that stop in minneapolis,atis_flight
3471,please show me flights from dallas fort worth to atlanta on monday,atis_flight
3472,show me flights from baltimore to philadelphia please,atis_flight
3473,show me flights between memphis tennessee and las vegas,atis_flight
3474,what are the cheapest round trip flights from denver to pittsburgh,atis_flight
3475,i want to fly from milwaukee to orlando,atis_flight
3476,i'd like to fly round trip from boston to pittsburgh,atis_flight
3477,show me ground transportation information for san francisco,atis_ground_service
3478,show me all flights from boston to denver,atis_flight
3479,show me the flights from toronto to salt lake city which leave toronto after 6 pm,atis_flight
3480,please give me direct morning flights from pittsburgh to atlanta,atis_flight
3481,what flights do you have today from san francisco to pittsburgh,atis_flight
3482,show me all flights with fares from pittsburgh to san francisco,atis_flight
3483,what is fare code fn,atis_abbreviation
3484,show me times for flights from san francisco to atlanta,atis_flight_time
3485,i'd like a ticket on a plane from denver to atlanta i would like a coach class or lowest fare ticket,atis_airfare
3486,what flights do you have available from denver dallas and pittsburgh into baltimore,atis_flight
3487,american flights from cincinnati to salt lake city,atis_flight
3488,find the cheapest one way fare from pittsburgh to san francisco,atis_airfare
3489,tell me about flights from toronto to salt lake city leaving toronto between 530 and 7 pm,atis_flight
3490,what flights from los angeles to minneapolis,atis_flight
3491,are there any nonstop flights from indianapolis to san diego on wednesday may twelfth,atis_flight
3492,list all flights leaving denver on continental on sunday after 934 pm,atis_flight
3493,show me flights from los angeles to pittsburgh for tuesday,atis_flight
3494,oakland to denver,atis_flight
3495,please give me all flights from dallas to oakland before noon,atis_flight
3496,phoenix to denver,atis_flight
3497,is there a delta flight from boston to san francisco that stops in denver,atis_flight
3498,list flights from pittsburgh to atlanta on the evening of august sixth,atis_flight
3499,show me the flights from oakland to washington,atis_flight
3500,does american airlines fly from philadelphia to dallas,atis_flight
3501,what is the cheapest fare between boston and san francisco,atis_airfare
3502,show me flights from pittsburgh to atlanta on monday morning,atis_flight
3503,what's the cheapest of the dallas to atlanta flights which are after 2 in the afternoon,atis_flight
3504,show me the first class flights from denver to baltimore,atis_flight
3505,i want to fly from dallas fort worth to philadelphia,atis_flight
3506,what are the flights from denver to pittsburgh,atis_flight
3507,i need information for a flight from denver to atlanta,atis_flight
3508,i need a flight tomorrow from atlanta to baltimore,atis_flight
3509,does midwest express have any flights from montreal to detroit,atis_flight
3510,what is the latest flight from philadelphia to boston,atis_flight
3511,what are the flights in the month of december from atlanta to denver which stop in boston,atis_flight
3512,then list the flights from atlanta to philadelphia early wednesday morning nonstop,atis_flight
3513,show me all flights and fares from dallas to san francisco,"atis_flight,atis_airfare"
3514,show me the lowest priced fare from dallas to baltimore,atis_airfare
3515,what flights go from philadelphia to dallas via atlanta,atis_flight
3516,find me the cheapest one way fare i can get from boston to denver,atis_airfare
3517,list flights from phoenix to detroit on wednesday,atis_flight
3518,show me the aircraft that canadian airlines uses,atis_aircraft
3519,i would like a nonstop flight from jfk to las vegas on march second,atis_flight
3520,list all flights leaving san francisco monday afternoon arriving in pittsburgh,atis_flight
3521,show me us air flights from san francisco to pittsburgh on tuesday,atis_flight
3522,i want to fly from philadelphia to dallas with a stop in atlanta on a breakfast flight,atis_flight
3523,last nonstop flight from los angeles to pittsburgh on monday night,atis_flight
3524,show me the price of flight ea 212 from atlanta to washington,atis_airfare
3525,show me all flights from charlotte,atis_flight
3526,list the flights from toronto to salt lake city,atis_flight
3527,i would like a us air flight from toronto to san diego with a stopover in denver please,atis_flight
3528,what flights are there from nashville to houston tomorrow evening that serve dinner,atis_flight
3529,is there a flight on united airlines from boston to denver,atis_flight
3530,show me all flights from san francisco to pittsburgh on a monday,atis_flight
3531,what flights go from boston to atlanta,atis_flight
3532,do you have a flight from atlanta to boston,atis_flight
3533,what type of ground transportation is available between the airport and downtown san francisco,atis_ground_service
3534,show any flights leaving san francisco on sunday and arriving in pittsburgh,atis_flight
3535,what are the afternoon flights from atlanta to baltimore,atis_flight
3536,show me the cheapest flights from dallas to baltimore,atis_flight
3537,show flights from denver to oakland that arrive after 12 o'clock,atis_flight
3538,i want to know the time of the latest flight i can take from washington to san francisco where i can get a dinner meal,atis_flight_time
3539,what ground transportation is available in boston,atis_ground_service
3540,list all flights that leave from baltimore or denver or pittsburgh and arrive in philadelphia,atis_flight
3541,i would like information on any flights from pittsburgh to san francisco leaving thursday evening,atis_flight
3542,please list information regarding san francisco airport,atis_airport
3543,what are the flights on january first 1992 from boston to san francisco,atis_flight
3544,i would like to know the flights that are available leaving out of pittsburgh to san francisco on thursday night after 9 pm,atis_flight
3545,what flights from indianapolis to memphis,atis_flight
3546,what ground transportation is available in dallas tomorrow,atis_ground_service
3547,i want to travel from kansas city to st. paul and be there by dinnertime,atis_flight
3548,show me the flights between atlanta and washington dc for wednesdays,atis_flight
3549,what is the lowest fare from denver to pittsburgh,atis_airfare
3550,while i'm in pittsburgh what ground transportation is available,atis_ground_service
3551,what flight do you have from pittsburgh to san francisco on the morning of august twenty seventh,atis_flight
3552,give me flights from chicago to seattle on saturday morning,atis_flight
3553,what is ff,atis_abbreviation
3554,show flights from san francisco to denver on a thursday,atis_flight
3555,show me the available flights from san francisco to boston on november twenty fourth,atis_flight
3556,what airlines have flights from boston to philadelphia that leave before 630 am,atis_airline
3557,show me all the flights that arrive in baltimore from anywhere between 1850 and midnight,atis_flight
3558,round trip fares from baltimore to philadelphia under 1000 dollars,atis_airfare
3559,i need a flight from pittsburgh to new york departing after 5 pm,atis_flight
3560,show me the flights from san francisco to las vegas,atis_flight
3561,show me the flights from boston to pittsburgh on thursday,atis_flight
3562,what airlines fly between boston and atlanta,atis_airline
3563,which airlines fly between boston and philadelphia,atis_airline
3564,does united have a flight from miami to washington dc on wednesday,atis_flight
3565,i need the earliest flight from denver to boston that serves dinner,atis_flight
3566,what kind of ground transportation is available in denver,atis_ground_service
3567,list all flights from boston to san francisco on united airlines,atis_flight
3568,show me flights from oakland to dallas on sunday,atis_flight
3569,is there a flight from atlanta to san francisco that stops over in denver,atis_flight
3570,okay on tuesday june first i'd like to go from phoenix to detroit in the late afternoon,atis_flight
3571,list the cheapest one way flight from miami florida to charlotte north carolina,atis_flight
3572,show first flight from pittsburgh to atlanta on wednesday,atis_flight
3573,show me all flights from new york to miami leaving on a tuesday and show me all flights from miami to new york leaving on sunday,atis_flight
3574,i need a cheap flight from baltimore to san francisco,atis_flight
3575,what flights from milwaukee to san jose on wednesday on american airlines,atis_flight
3576,list the flights from houston to st. paul,atis_flight
3577,is there ground transportation in baltimore,atis_ground_service
3578,please list all flights on united airlines out of denver before noon,atis_flight
3579,list flights from philadelphia to san francisco via dallas,atis_flight
3580,show all nonstop flights from boston to san francisco,atis_flight
3581,i need to take ten people from denver to phoenix please give me the flights during the week,atis_flight
3582,show me all flights from san diego to phoenix on a boeing 737,atis_flight
3583,what are the cheapest flights from pittsburgh to atlanta,atis_flight
3584,i want to fly from milwaukee to orlando on wednesday evening,atis_flight
3585,what are the cheapest one way flights from denver to atlanta,atis_flight
3586,do any of the continental flights from boston to san francisco stop in denver,atis_flight
3587,what are the fares from dallas to san francisco on flight dl 217,atis_airfare
3588,list the nonstop flights from miami to washington dc,atis_flight
3589,what're the flights from new york city to las vegas that arrive on a sunday,atis_flight
3590,what flights from any city land at general mitchell international,atis_flight
3591,show me the lowest fare for a round trip flight from baltimore to dallas,atis_airfare
3592,flights from baltimore to dallas,atis_flight
3593,can you list all the airlines that have flights from boston to san francisco,atis_airline
3594,what are the flights from boston to philadelphia,atis_flight
3595,can i fly from boston to baltimore washington,atis_flight
3596,show flights from dallas to san francisco,atis_flight
3597,is there a flight on twa from baltimore to san francisco with a stop in denver,atis_flight
3598,are there any other cities that i can fly from boston to dallas through that i can get a flight earlier than 1017 in the morning,atis_city
3599,what is the cheapest round trip fare from pittsburgh to atlanta,atis_airfare
3600,show me the flights from dallas to baltimore in first class,atis_flight
3601,show me all the flights from columbus to baltimore,atis_flight
3602,show me cheap flights from baltimore to dallas,atis_flight
3603,what flights go from newark to boston after 1024 in the morning,atis_flight
3604,what flights do you have between oakland and boston with a stopover in dallas fort worth,atis_flight
3605,flights from kansas city to cleveland on wednesday arriving before 5 pm,atis_flight
3606,show me all the flights from philadelphia to cincinnati,atis_flight
3607,how many airlines have flights with service class yn,atis_quantity
3608,how many people fit on a 73s,atis_capacity
3609,what flights from st. paul to kansas city on friday with supper served,atis_flight
3610,show all flights from pittsburgh to oakland,atis_flight
3611,i would like to know what type of aircraft will be used on the morning of july seventh from atlanta to boston,atis_aircraft
3612,please list all flights from philadelphia to boston,atis_flight
3613,i live in denver and i'd like to make a trip to atlanta,atis_flight
3614,what flights are available from boston to denver,atis_flight
3615,could you tell me if delta flight 296 serves breakfast,atis_flight
3616,i'm starting from denver,atis_flight
3617,ground transportation in baltimore,atis_ground_service
3618,round trip fares from baltimore to philadelphia less than 1000 dollars round trip fares from denver to philadelphia less than 1000 dollars round trip fares from pittsburgh to philadelphia less than 1000 dollars,atis_airfare
3619,what is the name of the airport in philadelphia,atis_airport
3620,what are the flight numbers of the flights which go from san francisco to washington via indianapolis,atis_flight_no
3621,please give ground transportation at denver airport,atis_ground_service
3622,list all flights going from boston to atlanta after 6 o'clock pm on wednesday,atis_flight
3623,i want to fly nonstop from denver to dallas,atis_flight
3624,i need to go to san diego from toronto but i want to stopover in denver,atis_flight
3625,i'd need information please on a flight from washington dc san francisco california,atis_flight
3626,show me the flights to love field from all other airports,atis_flight
3627,i want a flight on twa from boston to denver,atis_flight
3628,all flights from denver to philadelphia,atis_flight
3629,which flight between pittsburgh and baltimore on july nineteenth has the smallest seating capacity,atis_flight
3630,i would like a flight from nashville to st. louis that arrives in st. louis around 6 pm and is nonstop,atis_flight
3631,show me flights from boston to pittsburgh after 1700 hours on wednesday,atis_flight
3632,show me the cheapest round trip fare from baltimore to dallas,atis_airfare
3633,what does the fare code f mean,atis_abbreviation
3634,what ground transportation is available from the pittsburgh airport,atis_ground_service
3635,what limousine service in los angeles,atis_ground_service
3636,on april eighth i would like to book a flight from charlotte to baltimore,atis_flight
3637,list all flights from atlanta to baltimore thursday morning,atis_flight
3638,list all flights from boston to san francisco with more than 3 stops,atis_flight
3639,what is the cheapest round trip fare between boston and san francisco,atis_airfare
3640,rental cars in boston,atis_ground_service
3641,is there a flight between san francisco and boston with a stopover in dallas fort worth,atis_flight
3642,please list all the takeoffs and landings for general mitchell international,atis_flight
3643,list lowest cost flight from dallas to baltimore that serves a meal,atis_flight
3644,show me all flights from philadelphia to san francisco with one stop in dallas,atis_flight
3645,are there any flights from chicago to minneapolis on saturday on continental,atis_flight
3646,list lowest cost flight from dallas to baltimore,atis_flight
3647,how much does the american airlines flight 71 from dallas to san francisco cost,atis_airfare
3648,i will need a car at new york,atis_ground_service
3649,show me flights arriving in baltimore from pittsburgh between 4 and 5 pm,atis_flight
3650,could i have listings of flights from new york to montreal canada leaving on wednesday,atis_flight
3651,what afternoon flights are available from denver to san francisco on wednesdays,atis_flight
3652,also show me all flights from oakland to denver,atis_flight
3653,can you tell me the latest evening flight from atlanta to denver on july seventh,atis_flight
3654,i want to fly from atlanta to philadelphia nonstop,atis_flight
3655,all do you have a flight from washington to boston that stops in philadelphia,atis_flight
3656,i want to know the cheapest way to fly from denver to oakland,atis_flight
3657,i would like a flight from boston to san francisco on august seventeenth,atis_flight
3658,what is the least expensive flight today from atlanta to san francisco,atis_flight
3659,list flights from atlanta to boston on wednesday afternoon and thursday morning,atis_flight
3660,show me the prices of first class tickets on us air round trip from cleveland to miami,atis_airfare
3661,how many nonstop flights going from dallas to oakland july twenty seventh,atis_quantity
3662,what is fare code h,atis_abbreviation
3663,show me the flights from dulles to san francisco leaving after 6 pm,atis_flight
3664,i would like to fly from st. paul to san jose monday morning from san jose to houston tuesday morning and from houston to st. paul on wednesday morning,atis_flight
3665,lowest fare from san francisco to los angeles,atis_airfare
3666,what's the ground transportation like at pittsburgh,atis_ground_service
3667,flying from pittsburgh to atlanta on september fourth what would be the cheapest flight,atis_flight
3668,what flights go from philadelphia to san francisco via dallas,atis_flight
3669,what's the earliest flight from boston to philadelphia,atis_flight
3670,could you tell me the flights leaving pittsburgh around midnight for oakland,atis_flight
3671,show me the most expensive one way flight from detroit to westchester county,atis_flight
3672,flights from montreal and phoenix to las vegas arriving at the same time,atis_flight
3673,what's the first class fare round trip from atlanta to denver,atis_airfare
3674,what flights from st. paul to kansas city on friday with dinner served,atis_flight
3675,show me the flights from washington dc to san francisco with a stopover in denver,atis_flight
3676,what airlines go to pittsburgh,atis_airline
3677,a flight on continental airlines leaving boston and going to denver,atis_flight
3678,i need a return flight from chicago to kansas city leaving chicago around 7 in the evening next thursday,atis_flight
3679,i need information on flights for tuesday leaving baltimore for dallas dallas to boston and boston to baltimore,atis_flight
3680,what flights go from dallas to san francisco before 6 o'clock sunday afternoon,atis_flight
3681,i'd like a flight on american from newark to nashville,atis_flight
3682,hello i'd like a delta flight from atlanta to boston,atis_flight
3683,on tuesday i'd like to find a flight from detroit to st. petersburg that arrives before 10 pm,atis_flight
3684,show me which flights from san francisco to pittsburgh on a monday are first class,atis_flight
3685,do you have a night flight from washington to boston on august twenty seventh,atis_flight
3686,what is your last trip from washington to boston on august twenty seventh,atis_flight
3687,what's the cheapest first class airfare from pittsburgh to san francisco,atis_airfare
3688,what ground transportation is available in dallas,atis_ground_service
3689,flight numbers from minneapolis to long beach on june twenty six,atis_flight_no
3690,show me flights on wednesday morning boston to denver for united airlines first class,atis_flight
3691,can you tell me which flight from dallas to baltimore has the least expensive fare,atis_flight
3692,i would like direct coach flights from pittsburgh to atlanta,atis_flight
3693,show me the latest dinner flight from baltimore to oakland,atis_flight
3694,does american airline fly from denver to pittsburgh,atis_flight
3695,i live in washington and i would like to make a trip to san francisco can you tell me which airlines connect with those two cities,atis_flight
3696,what's the lowest round trip fare from bwi to any city,atis_airfare
3697,is there a flight between oakland and boston with a stopover in dallas fort worth on twa,atis_flight
3698,listing of all first class flights from washington to san francisco,atis_flight
3699,an early flight on wednesday morning from baltimore to newark,atis_flight
3700,list all flights from seattle on continental which depart after 430 pm,atis_flight
3701,show fares and flights from denver to oakland,atis_airfare
3702,i want to travel from philadelphia to san francisco with a stopover in dallas,atis_flight
3703,is there a thursday night flight from pittsburgh to san francisco on us air,atis_flight
3704,hi i'd like a flight on alaska airlines from san diego to toronto please,atis_flight
3705,flight from philadelphia to dallas arriving before 4 pm on saturday,atis_flight
3706,what flights are available from denver to philadelphia with stopover in pittsburgh,atis_flight
3707,how many airports does oakland have,atis_quantity
3708,which airlines have flights from denver to pittsburgh,atis_airline
3709,are there any flights from philadelphia to dallas which stop in atlanta,atis_flight
3710,please show me early morning flights from atlanta to philadelphia on wednesday,atis_flight
3711,yes i need a flight from denver to pittsburgh on july seventh,atis_flight
3712,i'd like to see all the one way flights from denver to pittsburgh,atis_flight
3713,in the next two days i want to fly from nashville to san jose or to tacoma,atis_flight
3714,airline code as,atis_airline
3715,i'd like to arrange a trip to baltimore on january first,atis_flight
3716,what is the last flight from dallas to boston,atis_flight
3717,what is the earliest united airlines flight flying from denver to baltimore and arriving on july fourth,atis_flight
3718,show me flights from minneapolis to seattle on july second,atis_flight
3719,what is the distance from boston airport to boston,atis_distance
3720,are they all nonstop flights from kansas city to st. paul,atis_flight
3721,i would like a morning flight from milwaukee to denver colorado please,atis_flight
3722,show me all the information about the flight from baltimore to dallas which is listed dl 1055 dl 405,atis_flight
3723,i need to take ten people from denver to san diego with a stopover in phoenix please give me the flights,atis_flight
3724,what is the latest afternoon flight departing san francisco and arriving in boston on november ninth,atis_flight
3725,do you have one to denver from philadelphia,atis_flight
3726,on eastern flight 825 from atlanta to denver can you tell me what type of aircraft used before 12 noon,atis_flight
3727,i'm interested in flights from denver to pittsburgh,atis_flight
3728,all northwest and united airlines flights with stopovers in denver,atis_flight
3729,show me the flights from boston to san francisco on united airlines,atis_flight
3730,show me all flights from philadelphia to dallas which arrive in dallas before 3 o'clock pm on saturday,atis_flight
3731,what is the number of first class flights on american airlines,atis_flight_no
3732,from denver to washington dc on monday november eleventh 1991,atis_flight
3733,show me flights from dallas to atlanta on tuesday,atis_flight
3734,what flights from boston arrive in dallas fort worth before 5 pm,atis_flight
3735,what is the latest flight in the day to arrive in boston from baltimore,atis_flight
3736,find me a flight from atlanta to baltimore,atis_flight
3737,tell me about flights from atlanta to charlotte north carolina leaving on monday and arriving in charlotte,atis_flight
3738,what are the flights from baltimore to dallas on sunday night,atis_flight
3739,what airlines fly between san francisco and denver,atis_airline
3740,on july twenty third all flights on american airlines from philadelphia to san francisco,atis_flight
3741,flights from atlanta august second,atis_flight
3742,i would like to find a flight that goes from la guardia airport to san jose i would like the flight to be on united airlines and arrive in san jose around 10 pm,atis_flight
3743,show me the flights from denver to philadelphia again,atis_flight
3744,is us air,atis_airline
3745,could you please find me the earliest flight from boston to oakland,atis_flight
3746,list flights from san francisco to pittsburgh,atis_flight
3747,what is the cheapest one way fare from boston to baltimore,atis_airfare
3748,show me city served both by nationair and canadian airlines international,atis_city
3749,show me the latest flight from las vegas to denver,atis_flight
3750,where does canadian airlines international fly,atis_flight
3751,please list all flights on united airlines and northwest airlines that go into denver and all flights on northwest airlines and united airlines that fly out of denver,atis_flight
3752,what's the lowest round trip fare from dallas to atlanta,atis_airfare
3753,i would like to book a flight for may twenty sixth going from tampa to milwaukee a direct flight if possible,atis_flight
3754,please show me flights from san francisco to dallas,atis_flight
3755,can you show me what fares are available from oakland to dallas on december sixteenth one way only,atis_airfare
3756,what flights do you have from boston to pittsburgh on wednesday of next week after 6 pm,atis_flight
3757,which airline has the most business class flights,atis_airline
3758,what is the latest flight on wednesday going from atlanta to washington dc,atis_flight
3759,which of the flights from pittsburgh to baltimore on july twenty fifth 1991 carries the smallest number of passengers,atis_flight
3760,what flights are available from boston to dallas,atis_flight
3761,what flights leave after 7 pm from philadelphia to boston,atis_flight
3762,find a flight between denver and oakland the flight should be in the afternoon and arrive close to 5 pm the flight should be nonstop,atis_flight
3763,what airlines leave from washington,atis_airline
3764,ground transportation san francisco,atis_ground_service
3765,show me all the lufthansa flights between philadelphia and denver,atis_flight
3766,please list all of the flights leaving atlanta heading to baltimore after 8 pm wednesday and before 9 am thursday,atis_flight
3767,flight information on january twenty third from denver to san francisco,atis_flight
3768,flights from newark to cleveland 5 o'clock pm daily,atis_flight
3769,what does fare code qo mean,atis_abbreviation
3770,what kinds of planes are used by american airlines,atis_aircraft
3771,what is ground transportation between the san francisco airport and the city,atis_ground_service
3772,philadelphia to san francisco next week tuesday show the flights,atis_flight
3773,what is the earliest flight between pittsburgh and denver that serves breakfast,atis_flight
3774,please show me the flights from washington dc to san francisco california,atis_flight
3775,i'm going to leave philadelphia and i want to go to san francisco and i want to fly first class american and i want a stop in dallas can you please tell me what type of aircraft you will be flying,atis_aircraft
3776,what are the flights available in the morning between boston and denver,atis_flight
3777,is there a meal on delta flight 852 from san francisco to dallas fort worth,atis_meal
3778,what flights leave from chicago to seattle on saturday,atis_flight
3779,what is the latest flight from salt lake city to phoenix,atis_flight
3780,could you please show me all the weekday flights between denver and dallas,atis_flight
3781,bring up flights from milwaukee to orlando on wednesday night or thursday morning,atis_flight
3782,how can i get from the denver airport to downtown,atis_flight
3783,i would like to book a flight from baltimore to san francisco before 12 o'clock on tuesday,atis_flight
3784,show me flights from philadelphia to denver on a monday,atis_flight
3785,what does d s stand for for meals,atis_abbreviation
3786,return from miami to new york on tower air on saturdays,atis_flight
3787,i would like a flight from oakland to philadelphia at one in the afternoon arriving at 5 pm,atis_flight
3788,i'd like to book the cheapest one way flight from denver to pittsburgh on july fifteenth,atis_flight
3789,show me flights from baltimore to philadelphia,atis_flight
3790,and what is the last flight from denver to boston for tomorrow evening,atis_flight
3791,which flights on united airlines and northwest go through denver,atis_flight
3792,define airline us,atis_abbreviation
3793,show me all flights from san francisco to washington dc area,atis_flight
3794,i would like to see all flights from denver to philadelphia,atis_flight
3795,show me flights from denver to philadelphia on a monday,atis_flight
3796,i would like an early morning flight from chicago into seattle on june first on continental airline,atis_flight
3797,what is the earliest flight from boston to san francisco on american airlines,atis_flight
3798,show me the flights from atlanta to bwi,atis_flight
3799,i want to go from denver to oakland,atis_flight
3800,where does flight ua 281 from boston to oakland stop,atis_flight
3801,what is the fare on the first flight from atlanta to denver on thursday morning,atis_airfare
3802,list ground transportation in detroit,atis_ground_service
3803,show me the cheapest one way tickets from atlanta to dallas,atis_airfare
3804,please list all the flights from boston to san francisco leaving before 10 am,atis_flight
3805,what ground transport is available in charlotte,atis_ground_service
3806,fares and flights from baltimore to philadelphia,atis_airfare
3807,could you list for me the flights that leave oakland on sunday and arrive in dallas,atis_flight
3808,what flights from tampa to cincinnati,atis_flight
3809,what is the cheapest one way flight from atlanta to boston,atis_flight
3810,list all afternoon flights leaving baltimore and arriving in atlanta on thursday,atis_flight
3811,can you list all flights from chicago to milwaukee,atis_flight
3812,what flights arrive in seattle from on continental,atis_flight
3813,what are the cities that american airlines serves,atis_city
3814,what does the abbreviation ua mean,atis_abbreviation
3815,flight from dc to salt lake city,atis_flight
3816,is there a flight from philadelphia to oakland with a stop in dallas,atis_flight
3817,what's the cheapest one way flight from oakland to washington dc,atis_flight
3818,is there an early morning delta airlines flight between boston and washington,atis_flight
3819,on tuesday i'd like to fly from detroit to st. petersburg,atis_flight
3820,show me all the flights on northwest airlines from new york to milwaukee to los angeles,atis_flight
3821,all flights from boston to washington dc,atis_flight
3822,flights on twa from columbus to st. louis,atis_flight
3823,show me the flights from philadelphia to dallas with one stop,atis_flight
3824,what is the ground transportation from philadelphia airport to the city proper,atis_ground_service
3825,i need a flight from san francisco to boston that leaves after 7 am,atis_flight
3826,find travel arrangements for a round trip flight from dallas to pittsburgh,atis_flight
3827,i want to fly from boston to denver with a stop in philadelphia,atis_flight
3828,list the flights on sunday afternoon from oakland to dallas,atis_flight
3829,show all nonstop flights from atlanta to san francisco,atis_flight
3830,find me a flight from boston to san francisco with layover in denver on united,atis_flight
3831,how much does it cost to fly from boston to baltimore on a saturday,atis_airfare
3832,list nonstop flights from baltimore washington to oakland that arrive between 445 and 515 pm,atis_flight
3833,i'd like to fly from san francisco to boston with a stopover in dallas fort worth and i want to fly on delta airlines,atis_flight
3834,i need a flight from philadelphia to denver on sunday,atis_flight
3835,what flights does delta have between boston and san francisco,atis_flight
3836,please show me the return flight number from toronto to st. petersburg,atis_flight_no
3837,are there any limousines or taxi services available at the boston airport,atis_ground_service
3838,list all the takeoffs and landings at general mitchell international,atis_flight
3839,list all flights from nashville to seattle,atis_flight
3840,all flights from pittsburgh to philadelphia that arrive at 6 o'clock next tuesday,atis_flight
3841,can you show me the economy fare flights from baltimore to dallas,atis_airfare
3842,i need a flight leaving pittsburgh next monday arriving in fort worth before 10 am,atis_flight
3843,what is the cheapest round trip fare from atlanta to pittsburgh,atis_airfare
3844,i need a flight from los angeles to charlotte today,atis_flight
3845,show me the flights from boston to oakland,atis_flight
3846,flights from washington dc to denver,atis_flight
3847,what type of aircraft are used on flights from cleveland to dallas that leave before noon,atis_aircraft
3848,show me the flights from denver to philadelphia,atis_flight
3849,i would like to fly from baltimore to san francisco on eastern airlines,atis_flight
3850,all flights from boston to washington dc after 5 pm on november eleventh economy class,atis_flight
3851,flying from pittsburgh to philadelphia on us air,atis_flight
3852,give me the earliest flight on american airlines tomorrow from st. petersburg to milwaukee,atis_flight
3853,show me flights monday night after 8 pm for dallas to boston,atis_flight
